start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693559649.741,1693559650.142,1693559650.605,1693559650.067,1693559650.829,1693559652.261
1693559650.567,1693559650.829,1693559651.120,1693559651.057,1693559651.818,1693559652.691
1693559649.833,1693559651.304,1693559653.107,1693559653.068,1693559653.832,1693559654.825
1693559652.749,1693559653.165,1693559653.582,1693559653.062,1693559653.825,1693559655.224
1693559653.574,1693559653.842,1693559654.110,1693559654.053,1693559654.814,1693559655.698
1693559655.214,1693559656.082,1693559657.198,1693559657.069,1693559657.836,1693559658.910
1693559656.797,1693559657.194,1693559657.600,1693559657.062,1693559657.823,1693559659.221
1693559657.672,1693559657.922,1693559658.192,1693559658.056,1693559658.818,1693559659.767
1693559654.651,1693559656.940,1693559659.661,1693559659.063,1693559659.826,1693559661.419
1693559656.876,1693559658.355,1693559659.941,1693559660.061,1693559660.824,1693559661.639
1693559659.773,1693559660.174,1693559660.591,1693559660.055,1693559660.816,1693559662.189
1693559660.619,1693559660.873,1693559661.153,1693559661.064,1693559661.825,1693559662.741
1693559662.273,1693559663.114,1693559664.040,1693559664.059,1693559664.820,1693559665.756
1693559663.795,1693559664.168,1693559664.581,1693559664.059,1693559664.820,1693559666.205
1693559664.650,1693559664.893,1693559665.164,1693559665.055,1693559665.816,1693559666.748
1693559663.910,1693559665.385,1693559666.992,1693559667.059,1693559667.822,1693559668.727
1693559666.844,1693559667.257,1693559667.674,1693559667.063,1693559667.826,1693559669.300
1693559667.701,1693559667.959,1693559668.248,1693559668.062,1693559668.824,1693559669.894
1693559669.303,1693559670.163,1693559671.121,1693559671.064,1693559671.827,1693559672.812
1693559670.875,1693559671.266,1693559671.688,1693559671.058,1693559671.819,1693559673.321
1693559671.691,1693559671.949,1693559672.216,1693559672.064,1693559672.825,1693559673.826
1693559667.699,1693559669.969,1693559672.417,1693559672.053,1693559672.814,1693559674.129
1693559670.973,1693559672.459,1693559674.044,1693559674.059,1693559674.822,1693559675.742
1693559673.887,1693559674.289,1693559674.712,1693559674.057,1693559674.818,1693559676.338
1693559674.724,1693559674.974,1693559675.245,1693559675.054,1693559675.814,1693559676.811
1693559677.891,1693559678.301,1693559678.706,1693559678.061,1693559678.823,1693559680.317
1693559678.734,1693559678.993,1693559679.304,1693559679.055,1693559679.817,1693559680.923
1693559678.016,1693559679.503,1693559681.087,1693559681.057,1693559681.819,1693559682.744
1693559680.916,1693559681.313,1693559681.756,1693559681.060,1693559681.823,1693559683.423
1693559680.359,1693559681.189,1693559682.182,1693559682.052,1693559682.815,1693559683.801
1693559681.732,1693559681.984,1693559682.274,1693559682.067,1693559682.829,1693559683.871
1693559677.812,1693559680.097,1693559682.508,1693559682.066,1693559682.830,1693559684.250
1693559684.928,1693559685.346,1693559685.771,1693559685.056,1693559685.817,1693559687.368
1693559685.757,1693559686.001,1693559686.285,1693559686.057,1693559686.817,1693559687.912
1693559685.015,1693559686.498,1693559688.097,1693559688.060,1693559688.821,1693559689.763
1693559687.949,1693559688.364,1693559688.789,1693559688.061,1693559688.822,1693559690.415
1693559688.778,1693559689.031,1693559689.325,1693559689.051,1693559689.812,1693559690.882
1693559690.439,1693559691.310,1693559692.224,1693559692.059,1693559692.822,1693559693.960
1693559688.812,1693559691.054,1693559693.484,1693559693.053,1693559693.813,1693559695.273
1693559692.947,1693559693.347,1693559693.781,1693559693.061,1693559693.823,1693559695.408
1693559693.790,1693559694.048,1693559694.318,1693559694.061,1693559694.827,1693559695.935
1693559692.047,1693559693.519,1693559695.138,1693559695.059,1693559695.819,1693559696.779
1693559695.962,1693559696.369,1693559696.791,1693559696.058,1693559696.820,1693559698.439
1693559696.806,1693559697.056,1693559697.371,1693559697.057,1693559697.818,1693559698.994
1693559695.530,1693559696.414,1693559697.421,1693559697.058,1693559697.820,1693559699.064
1693559698.952,1693559699.337,1693559699.754,1693559699.060,1693559699.823,1693559701.376
1693559699.816,1693559700.060,1693559700.332,1693559700.058,1693559700.820,1693559701.927
1693559699.073,1693559700.549,1693559702.183,1693559702.066,1693559702.830,1693559703.927
1693559702.008,1693559702.415,1693559702.835,1693559702.061,1693559702.823,1693559704.488
1693559702.820,1693559703.070,1693559703.339,1693559703.061,1693559703.822,1693559704.961
1693559704.515,1693559705.386,1693559706.349,1693559706.057,1693559706.819,1693559708.022
1693559706.039,1693559706.450,1693559706.873,1693559706.063,1693559706.826,1693559708.503
1693559706.865,1693559707.129,1693559707.413,1693559707.055,1693559707.816,1693559709.003
1693559702.947,1693559705.227,1693559707.651,1693559707.068,1693559707.832,1693559709.399
1693559706.152,1693559707.629,1693559709.218,1693559709.069,1693559709.831,1693559710.965
