start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693560916.068,1693560916.463,1693560916.948,1693560917.058,1693560917.819,1693560918.560
1693560916.913,1693560917.163,1693560917.508,1693560917.055,1693560917.816,1693560919.104
1693560916.179,1693560917.661,1693560919.522,1693560919.053,1693560919.815,1693560921.187
1693560919.099,1693560919.514,1693560919.958,1693560920.059,1693560920.820,1693560921.596
1693560919.954,1693560920.204,1693560920.519,1693560920.054,1693560920.815,1693560922.143
1693560921.561,1693560922.403,1693560923.422,1693560923.071,1693560923.834,1693560925.155
1693560923.091,1693560923.471,1693560923.905,1693560924.056,1693560924.817,1693560925.473
1693560923.941,1693560924.203,1693560924.552,1693560924.059,1693560924.819,1693560926.159
1693560919.985,1693560922.283,1693560924.969,1693560925.053,1693560925.815,1693560926.630
1693560923.214,1693560924.691,1693560926.288,1693560926.067,1693560926.830,1693560928.033
1693560926.146,1693560926.556,1693560927.012,1693560927.058,1693560927.821,1693560928.634
1693560926.969,1693560927.238,1693560927.547,1693560927.054,1693560927.816,1693560929.164
1693560930.144,1693560930.548,1693560931.008,1693560931.067,1693560931.831,1693560932.649
1693560930.989,1693560931.242,1693560931.544,1693560931.058,1693560931.819,1693560933.164
1693560930.257,1693560931.748,1693560933.350,1693560933.055,1693560933.815,1693560934.984
1693560933.179,1693560933.622,1693560934.072,1693560934.056,1693560934.817,1693560935.712
1693560932.621,1693560933.456,1693560934.447,1693560934.064,1693560934.825,1693560936.177
1693560934.016,1693560934.286,1693560934.694,1693560934.067,1693560934.831,1693560936.331
1693560929.998,1693560932.249,1693560934.710,1693560934.061,1693560934.824,1693560936.390
1693560937.187,1693560937.562,1693560938.018,1693560938.057,1693560938.818,1693560939.609
1693560938.045,1693560938.310,1693560938.607,1693560938.060,1693560938.824,1693560940.190
1693560937.312,1693560938.787,1693560940.376,1693560940.056,1693560940.817,1693560942.075
1693560940.210,1693560940.623,1693560941.075,1693560941.053,1693560941.814,1693560942.685
1693560941.060,1693560941.314,1693560941.616,1693560941.063,1693560941.825,1693560943.228
1693560942.731,1693560943.599,1693560944.587,1693560944.057,1693560944.822,1693560946.264
1693560944.306,1693560944.702,1693560945.163,1693560945.058,1693560945.819,1693560946.804
1693560945.082,1693560945.355,1693560945.680,1693560945.055,1693560945.816,1693560947.243
1693560941.065,1693560943.316,1693560945.786,1693560945.064,1693560945.828,1693560947.542
1693560944.427,1693560945.916,1693560947.510,1693560947.063,1693560947.827,1693560949.237
1693560948.262,1693560948.666,1693560949.112,1693560949.060,1693560949.821,1693560950.731
1693560947.739,1693560948.594,1693560949.542,1693560949.058,1693560949.820,1693560951.204
1693560949.114,1693560949.363,1693560949.651,1693560949.062,1693560949.825,1693560951.251
1693560951.276,1693560951.693,1693560952.146,1693560952.059,1693560952.823,1693560953.757
1693560952.132,1693560952.390,1693560952.739,1693560952.064,1693560952.825,1693560954.346
1693560951.392,1693560952.883,1693560954.489,1693560954.059,1693560954.822,1693560956.176
1693560954.264,1693560954.644,1693560955.088,1693560955.056,1693560955.817,1693560956.707
1693560955.144,1693560955.478,1693560955.793,1693560955.058,1693560955.820,1693560957.412
1693560956.838,1693560957.726,1693560958.694,1693560958.053,1693560958.816,1693560960.409
1693560955.181,1693560957.470,1693560959.871,1693560960.056,1693560960.817,1693560961.605
1693560959.335,1693560959.744,1693560960.190,1693560960.057,1693560960.819,1693560961.816
1693560960.179,1693560960.429,1693560960.734,1693560960.059,1693560960.820,1693560962.322
1693560958.421,1693560959.908,1693560961.522,1693560961.073,1693560961.834,1693560963.307
1693560962.352,1693560962.771,1693560963.211,1693560963.054,1693560963.815,1693560964.779
1693560961.819,1693560962.678,1693560963.652,1693560963.069,1693560963.832,1693560965.376
1693560963.190,1693560963.451,1693560963.798,1693560963.058,1693560963.820,1693560965.404
1693560965.371,1693560965.780,1693560966.235,1693560966.054,1693560966.816,1693560967.833
1693560966.208,1693560966.533,1693560966.840,1693560966.051,1693560966.813,1693560968.384
1693560965.483,1693560966.987,1693560968.633,1693560968.053,1693560968.813,1693560970.300
1693560968.377,1693560968.783,1693560969.250,1693560969.057,1693560969.819,1693560970.860
1693560969.214,1693560969.456,1693560969.750,1693560969.056,1693560969.817,1693560971.331
1693560970.872,1693560971.727,1693560972.736,1693560972.059,1693560972.821,1693560974.448
1693560972.416,1693560972.828,1693560973.276,1693560973.057,1693560973.818,1693560974.894
1693560973.222,1693560973.477,1693560973.796,1693560973.061,1693560973.823,1693560975.456
1693560969.278,1693560971.578,1693560973.986,1693560974.056,1693560974.817,1693560975.723
1693560972.503,1693560974.062,1693560975.658,1693560975.062,1693560975.827,1693560977.373
