start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693569249.074,1693569249.490,1693569249.526,1693569408.260,1693569413.064,1693569429.185
1693569251.709,1693569253.158,1693569253.295,1693569413.409,1693569415.523,1693569432.328
1693569248.240,1693569248.961,1693569249.020,1693569417.413,1693569419.218,1693569435.219
1693569252.105,1693569256.089,1693569256.462,1693569460.662,1693569462.671,1693569478.875
