Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:51:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:51:03 AM     all      5.69      0.00      0.56      0.00      0.00     93.75
08:51:04 AM     all      2.57      0.00      0.19      0.00      0.00     97.25
08:51:05 AM     all      0.37      0.00      0.12      0.06      0.00     99.44
08:51:06 AM     all      0.44      0.00      0.06      0.00      0.00     99.50
08:51:07 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
08:51:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:51:09 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
08:51:10 AM     all      0.12      0.00      0.31      0.06      0.00     99.50
08:51:11 AM     all      0.31      0.00      0.25      0.00      0.00     99.44
08:51:12 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
08:51:13 AM     all      0.00      0.00      0.56      0.13      0.00     99.31
08:51:14 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:51:15 AM     all      0.13      0.00      0.38      0.06      0.00     99.44
08:51:16 AM     all      0.19      0.00      0.44      0.00      0.00     99.38
08:51:17 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
08:51:18 AM     all      0.19      0.00      0.50      0.75      0.00     98.56
08:51:19 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:51:20 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:51:21 AM     all      0.13      0.00      0.63      0.00      0.00     99.25
08:51:22 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:51:23 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:51:24 AM     all      0.12      0.00      0.69      0.00      0.00     99.19
08:51:25 AM     all      0.25      0.00      0.62      0.06      0.00     99.06
08:51:26 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:51:27 AM     all      0.19      0.00      0.63      0.00      0.00     99.19
08:51:28 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
08:51:29 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
08:51:30 AM     all      0.00      0.00      0.31      0.06      0.00     99.62
08:51:31 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:51:32 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:51:33 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:51:34 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:51:35 AM     all      0.19      0.00      0.44      0.06      0.00     99.31
08:51:36 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
08:51:37 AM     all      0.12      0.00      0.50      0.00      0.00     99.38
08:51:38 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:51:39 AM     all      0.00      0.00      0.56      0.00      0.00     99.44
08:51:40 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:51:41 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:51:42 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:51:43 AM     all      0.06      0.00      0.69      0.00      0.00     99.25
08:51:44 AM     all      0.25      0.00      0.38      0.00      0.00     99.38
08:51:45 AM     all      0.31      0.00      0.38      0.06      0.00     99.25
08:51:46 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:51:47 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
08:51:48 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:51:49 AM     all      0.13      0.00      0.88      3.44      0.00     95.56
08:51:50 AM     all      0.06      0.00      0.50      0.69      0.00     98.75
08:51:51 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:51:52 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:51:53 AM     all      0.13      0.00      0.63      0.00      0.00     99.25
08:51:54 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:51:55 AM     all      0.12      0.00      0.62      0.06      0.00     99.19
08:51:56 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:51:57 AM     all      0.06      0.00      0.56      0.00      0.00     99.38
08:51:58 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
08:51:59 AM     all      0.06      0.00      0.69      0.00      0.00     99.25
08:52:00 AM     all      0.13      0.00      0.44      0.06      0.00     99.37
08:52:01 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:52:02 AM     all      0.12      0.00      0.50      0.00      0.00     99.38
08:52:03 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:52:04 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:52:05 AM     all      0.19      0.00      0.62      0.06      0.00     99.12
08:52:06 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:52:07 AM     all      0.12      0.00      0.69      0.00      0.00     99.19
08:52:08 AM     all      0.31      0.00      0.44      0.00      0.00     99.25
08:52:09 AM     all      0.13      0.00      0.63      0.00      0.00     99.25
08:52:10 AM     all      0.06      0.00      0.63      0.06      0.00     99.25
08:52:11 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:52:12 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:52:13 AM     all      0.19      0.00      0.31      0.00      0.00     99.50
08:52:14 AM     all      0.25      0.00      0.62      0.00      0.00     99.13
08:52:15 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
08:52:16 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:52:17 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:52:18 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:52:19 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
08:52:20 AM     all      0.13      0.00      0.38      0.38      0.00     99.12
08:52:21 AM     all      0.06      0.00      0.69      2.26      0.00     96.99
08:52:22 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:52:23 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:52:24 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:52:25 AM     all      0.13      0.00      0.63      0.06      0.00     99.19
08:52:26 AM     all      0.38      0.00      0.56      0.00      0.00     99.06
08:52:27 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:52:28 AM     all      0.06      0.00      0.63      0.00      0.00     99.31
08:52:29 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:52:30 AM     all      0.19      0.00      0.56      0.06      0.00     99.19
08:52:31 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
08:52:32 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:52:33 AM     all      0.13      0.00      0.63      0.00      0.00     99.25
08:52:34 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:52:35 AM     all      0.06      0.00      0.50      0.06      0.00     99.37
08:52:36 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
08:52:37 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:52:38 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
08:52:39 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:52:40 AM     all      1.00      0.00      0.44      0.06      0.00     98.50
08:52:41 AM     all      6.06      0.00      0.19      0.00      0.00     93.75
08:52:42 AM     all      6.00      0.00      0.25      0.00      0.00     93.75
08:52:43 AM     all      6.01      0.00      0.31      0.00      0.00     93.68
08:52:44 AM     all      6.00      0.00      0.31      0.00      0.00     93.69
08:52:45 AM     all      4.00      0.00      2.25      0.06      0.00     93.69
08:52:46 AM     all      4.50      0.00      1.75      0.00      0.00     93.75
08:52:47 AM     all      4.57      0.00      1.63      0.00      0.00     93.80
08:52:48 AM     all      4.50      0.00      1.31      0.31      0.00     93.88
08:52:49 AM     all      4.13      0.00      2.19      0.00      0.00     93.68
08:52:50 AM     all      6.01      0.00      3.32      0.19      0.00     90.48
08:52:51 AM     all      5.76      0.00      2.13      0.00      0.00     92.11
08:52:52 AM     all      5.50      0.00      0.19      0.00      0.00     94.32
08:52:53 AM     all      5.69      0.00      0.31      0.31      0.00     93.69
08:52:54 AM     all      8.69      0.00      0.50      0.00      0.00     90.75
08:52:55 AM     all     12.12      0.00      0.82      0.44      0.00     86.62
08:52:56 AM     all      8.48      0.00      0.44      0.13      0.00     90.95
08:52:57 AM     all     10.65      0.00      0.75      0.19      0.00     88.41
08:52:58 AM     all      6.81      0.00      0.95      0.00      0.00     92.25
08:52:59 AM     all      5.77      0.00      0.94      0.00      0.00     93.29
08:53:00 AM     all      4.06      0.00      0.00      0.06      0.00     95.88
08:53:01 AM     all      0.44      0.00      0.12      0.00      0.00     99.44
08:53:02 AM     all      8.20      0.00      0.69      0.25      0.00     90.86
08:53:03 AM     all      2.39      0.00      0.63      1.88      0.00     95.10
08:53:04 AM     all      0.94      0.00      0.63      5.51      0.00     92.92
08:53:05 AM     all      1.44      0.00      0.31      2.13      0.00     96.11
08:53:06 AM     all      3.87      0.00      0.37      0.12      0.00     95.63
08:53:07 AM     all      6.46      0.00      0.13      0.00      0.00     93.41
08:53:08 AM     all      1.38      0.00      0.06      0.00      0.00     98.56
08:53:09 AM     all      0.56      0.00      0.06      0.00      0.00     99.38
08:53:10 AM     all      0.19      0.00      0.00      0.00      0.00     99.75
08:53:11 AM     all      0.31      0.00      0.06      0.00      0.00     99.62
08:53:12 AM     all      1.63      0.00      0.19      0.00      0.00     98.19
08:53:13 AM     all      4.76      0.00      0.19      0.00      0.00     94.99
08:53:14 AM     all      6.26      0.00      0.19      0.06      0.00     93.49
08:53:15 AM     all      9.13      0.00      0.57      0.00      0.00     90.30
08:53:16 AM     all      9.05      0.00      0.44      0.00      0.00     90.51
08:53:17 AM     all      2.89      0.00      4.14      0.75      0.00     92.22
08:53:18 AM     all      6.04      0.00      3.80      0.37      0.00     89.79
08:53:19 AM     all      6.25      0.00      0.06      0.00      0.00     93.68
08:53:20 AM     all      6.25      0.00      0.19      1.69      0.00     91.88
08:53:21 AM     all      6.31      0.00      0.56      0.06      0.00     93.07
08:53:22 AM     all      3.44      0.00      0.00      0.00      0.00     96.56
08:53:23 AM     all      0.62      0.00      0.69      0.25      0.00     98.44
08:53:24 AM     all      0.94      0.00      0.44      0.00      0.00     98.62
08:53:25 AM     all      1.00      0.00      0.62      0.00      0.00     98.38
08:53:26 AM     all      0.88      0.00      0.63      0.00      0.00     98.43
08:53:27 AM     all      0.69      0.00      0.56      0.00      0.00     98.75
08:53:28 AM     all      0.19      0.00      0.13      0.00      0.00     99.69
08:53:29 AM     all      0.19      0.00      0.44      0.00      0.00     99.31
08:53:30 AM     all      1.00      0.00      0.62      0.00      0.00     98.38
08:53:31 AM     all      0.88      0.00      0.44      0.19      0.00     98.50
08:53:32 AM     all      0.88      0.00      0.44      0.00      0.00     98.69
08:53:33 AM     all      0.81      0.00      0.44      0.00      0.00     98.75
08:53:34 AM     all      0.94      0.00      0.50      0.00      0.00     98.56
08:53:35 AM     all      1.00      0.00      0.31      0.00      0.00     98.69
08:53:36 AM     all      0.62      0.00      0.19      0.69      0.00     98.50
08:53:37 AM     all      1.50      0.00      0.38      0.38      0.00     97.75
08:53:38 AM     all      2.07      0.00      0.31      0.82      0.00     96.80
08:53:39 AM     all      2.37      0.00      0.44      0.68      0.00     96.51
08:53:40 AM     all      2.76      0.00      0.44      0.69      0.00     96.11
08:53:41 AM     all      3.01      0.00      0.38      0.50      0.00     96.12
08:53:42 AM     all      4.63      0.00      0.13      0.06      0.00     95.18
08:53:43 AM     all      2.44      0.00      0.19      0.31      0.00     97.06
08:53:44 AM     all      0.63      0.00      0.25      0.75      0.00     98.37
08:53:45 AM     all      0.88      0.00      0.00      0.56      0.00     98.56
08:53:46 AM     all      0.81      0.00      0.06      0.69      0.00     98.44
08:53:47 AM     all      2.88      0.00      0.13      0.38      0.00     96.62
08:53:48 AM     all      6.00      0.00      0.19      0.19      0.00     93.57
08:53:49 AM     all      2.75      0.00      0.56      1.25      0.00     95.43
08:53:50 AM     all      5.14      0.00      0.00      0.44      0.00     94.42
08:53:51 AM     all      2.06      0.00      0.37      1.75      0.00     95.75
08:53:52 AM     all      1.56      0.00      0.25      0.56      0.00     97.62
08:53:53 AM     all      0.56      0.00      0.25      0.94      0.00     98.24
08:53:54 AM     all      3.06      0.00      0.56      0.56      0.00     95.76
08:53:55 AM     all      5.81      0.00      0.06      0.06      0.00     94.06
08:53:56 AM     all      5.99      0.00      0.56      0.12      0.00     93.32
08:53:57 AM     all      4.56      0.00      0.25      0.31      0.00     94.88
08:53:58 AM     all      3.38      0.00      0.25      0.38      0.00     95.99
08:53:59 AM     all      0.31      0.00      0.38      1.13      0.00     98.12
08:54:00 AM     all      0.19      0.00      0.12      1.12      0.00     98.56
08:54:01 AM     all      0.31      0.00      0.19      1.19      0.00     98.31
08:54:02 AM     all      0.19      0.00      0.19      0.94      0.00     98.62
08:54:03 AM     all      3.74      0.00      0.31      0.37      0.00     95.57
08:54:04 AM     all      6.31      0.00      0.06      0.00      0.00     93.63
08:54:05 AM     all      1.38      0.00      0.69      0.00      0.00     97.87
08:54:06 AM     all      5.19      0.00      0.38      0.00      0.00     94.43
08:54:07 AM     all      6.37      0.00      0.12      0.00      0.00     93.51
08:54:08 AM     all      6.01      0.00      0.06      0.13      0.00     93.80
08:54:09 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:10 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:11 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:12 AM     all      6.43      0.00      0.12      0.06      0.00     93.39
08:54:13 AM     all      6.13      0.00      0.13      0.00      0.00     93.75
08:54:14 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:15 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:16 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:17 AM     all      6.30      0.00      0.06      0.00      0.00     93.63
08:54:18 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:19 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:20 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:21 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
08:54:22 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:23 AM     all      6.25      0.00      0.06      0.06      0.00     93.63
08:54:24 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:25 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
08:54:26 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:27 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:28 AM     all      6.25      0.00      0.12      0.12      0.00     93.50
08:54:29 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:30 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:54:31 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:32 AM     all      6.19      0.00      0.13      0.00      0.00     93.68
08:54:33 AM     all      6.25      0.00      0.00      0.12      0.00     93.62
08:54:34 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:35 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:54:36 AM     all      6.24      0.00      0.12      0.00      0.00     93.63
08:54:37 AM     all      6.31      0.00      1.75      0.00      0.00     91.94
08:54:38 AM     all      6.25      0.00      0.25      0.50      0.00     93.00
08:54:39 AM     all      0.75      0.00      0.00      0.00      0.00     99.25
08:54:40 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:54:41 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
08:54:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:54:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:54:44 AM     all      3.20      0.00      0.44      0.00      0.00     96.36
08:54:45 AM     all      5.69      0.00      0.38      0.00      0.00     93.93
08:54:46 AM     all      2.12      0.00      0.06      0.00      0.00     97.81
08:54:47 AM     all      3.93      0.00      1.06      0.06      0.00     94.95
08:54:48 AM     all      0.19      0.00      0.06      0.12      0.00     99.62
08:54:49 AM     all      1.75      0.00      0.37      0.12      0.00     97.75
08:54:50 AM     all      3.00      0.00      0.31      0.00      0.00     96.69
08:54:51 AM     all      5.26      0.00      1.00      0.00      0.00     93.74
08:54:52 AM     all      5.38      0.00      0.94      0.00      0.00     93.69
08:54:53 AM     all      6.02      0.00      0.25      0.00      0.00     93.73
Average:        all      2.46      0.00      0.45      0.18      0.00     96.91
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:54:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:54:55 AM     all      5.69      0.00      0.62      0.00      0.00     93.69
08:54:56 AM     all      2.62      0.00      0.31      0.00      0.00     97.07
08:54:57 AM     all      0.44      0.00      0.12      0.00      0.00     99.44
08:54:58 AM     all      0.44      0.00      0.13      0.00      0.00     99.44
08:54:59 AM     all      0.19      0.00      0.00      0.00      0.00     99.81
08:55:00 AM     all      0.06      0.00      0.19      0.06      0.00     99.69
08:55:01 AM     all      0.12      0.00      0.50      0.00      0.00     99.38
08:55:02 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:55:03 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:55:04 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
08:55:05 AM     all      0.00      0.00      0.50      0.06      0.00     99.44
08:55:06 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:07 AM     all      0.25      0.00      0.38      0.00      0.00     99.37
08:55:08 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
08:55:09 AM     all      0.13      0.00      0.31      0.00      0.00     99.56
08:55:10 AM     all      0.06      0.00      0.56      0.06      0.00     99.31
08:55:11 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:55:12 AM     all      0.31      0.00      0.50      0.00      0.00     99.19
08:55:13 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:55:14 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
08:55:15 AM     all      0.19      0.00      0.56      0.06      0.00     99.19
08:55:16 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:17 AM     all      0.25      0.00      0.69      0.00      0.00     99.06
08:55:18 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:55:19 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:20 AM     all      0.13      0.00      0.38      0.06      0.00     99.44
08:55:21 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:55:22 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:55:23 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
08:55:24 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:55:25 AM     all      0.13      0.00      0.50      0.06      0.00     99.31
08:55:26 AM     all      0.19      0.00      0.44      0.00      0.00     99.38
08:55:27 AM     all      0.06      0.00      0.69      0.00      0.00     99.25
08:55:28 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:55:29 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:55:30 AM     all      0.25      0.00      0.31      0.00      0.00     99.44
08:55:31 AM     all      0.06      0.00      0.44      0.00      0.00     99.50
08:55:32 AM     all      0.19      0.00      0.75      0.25      0.00     98.81
08:55:33 AM     all      0.19      0.00      0.81      1.25      0.00     97.75
08:55:34 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:55:35 AM     all      0.19      0.00      0.44      0.12      0.00     99.25
08:55:36 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:55:37 AM     all      0.06      0.00      0.56      0.00      0.00     99.38
08:55:38 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:55:39 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:40 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:55:41 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:55:42 AM     all      0.13      0.00      0.25      0.00      0.00     99.62
08:55:43 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:44 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:55:45 AM     all      0.12      0.00      0.50      0.06      0.00     99.31
08:55:46 AM     all      0.00      0.00      0.44      0.00      0.00     99.56
08:55:47 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:48 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
08:55:49 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:55:50 AM     all      0.19      0.00      0.25      0.06      0.00     99.50
08:55:51 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:55:52 AM     all      0.19      0.00      0.69      0.00      0.00     99.13
08:55:53 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:55:54 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
08:55:55 AM     all      0.12      0.00      0.62      0.06      0.00     99.19
08:55:56 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
08:55:57 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:55:58 AM     all      0.12      0.00      0.62      0.00      0.00     99.25
08:55:59 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:56:00 AM     all      0.06      0.00      0.38      0.00      0.00     99.56
08:56:01 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:56:02 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
08:56:03 AM     all      0.06      0.00      0.69      0.00      0.00     99.25
08:56:04 AM     all      0.12      0.00      0.94      1.31      0.00     97.62
08:56:05 AM     all      0.25      0.00      0.50      0.94      0.00     98.31
08:56:06 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:56:07 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
08:56:08 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:56:09 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
08:56:10 AM     all      0.19      0.00      0.44      0.06      0.00     99.31
08:56:11 AM     all      0.19      0.00      0.31      0.00      0.00     99.50
08:56:12 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:56:13 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
08:56:14 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
08:56:15 AM     all      0.19      0.00      0.62      0.06      0.00     99.13
08:56:16 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
08:56:17 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:56:18 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:56:19 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
08:56:20 AM     all      0.13      0.00      0.50      0.06      0.00     99.31
08:56:21 AM     all      0.13      0.00      0.31      0.00      0.00     99.56
08:56:22 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:56:23 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:56:24 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:56:25 AM     all      0.75      0.00      0.44      0.00      0.00     98.82
08:56:26 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
08:56:27 AM     all      0.06      0.00      0.50      0.00      0.00     99.44
08:56:28 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
08:56:29 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
08:56:30 AM     all      4.00      0.00      0.25      0.06      0.00     95.69
08:56:31 AM     all      6.00      0.00      0.25      0.00      0.00     93.75
08:56:32 AM     all      6.12      0.00      0.12      0.00      0.00     93.75
08:56:33 AM     all      6.12      0.00      0.12      0.00      0.00     93.75
08:56:34 AM     all      4.87      0.00      1.44      0.00      0.00     93.69
08:56:35 AM     all      4.01      0.00      2.44      0.44      0.00     93.12
08:56:36 AM     all      4.13      0.00      2.38      0.81      0.00     92.68
08:56:37 AM     all      4.07      0.00      1.69      0.25      0.00     93.99
08:56:38 AM     all      5.26      0.00      1.13      0.06      0.00     93.55
08:56:39 AM     all      4.33      0.00      3.32      0.06      0.00     92.28
08:56:40 AM     all      6.64      0.00      3.01      0.00      0.00     90.36
08:56:41 AM     all      5.95      0.00      0.25      0.00      0.00     93.80
08:56:42 AM     all      5.50      0.00      0.06      0.00      0.00     94.44
08:56:43 AM     all      7.50      0.00      0.63      0.25      0.00     91.62
08:56:44 AM     all      8.67      0.00      0.75      0.13      0.00     90.45
08:56:45 AM     all     11.43      0.00      0.75      0.31      0.00     87.50
08:56:46 AM     all     10.35      0.00      0.69      0.19      0.00     88.72
08:56:47 AM     all      9.30      0.00      0.82      0.00      0.00     89.89
08:56:48 AM     all      5.91      0.00      0.63      0.00      0.00     93.46
08:56:49 AM     all      5.39      0.00      0.44      0.19      0.00     93.92
08:56:50 AM     all      0.50      0.00      0.00      0.00      0.00     99.50
08:56:51 AM     all      5.90      0.00      0.56      0.00      0.00     93.54
08:56:52 AM     all      4.99      0.00      0.00      0.00      0.00     95.01
08:56:53 AM     all      1.81      0.00      0.00      0.00      0.00     98.13
08:56:54 AM     all      1.88      0.00      0.31      0.12      0.00     97.62
08:56:55 AM     all      3.56      0.00      0.13      0.13      0.00     96.19
08:56:56 AM     all      6.27      0.00      0.44      0.00      0.00     93.29
08:56:57 AM     all      6.15      0.00      0.38      0.00      0.00     93.48
08:56:58 AM     all      6.25      0.00      0.38      0.31      0.00     93.06
08:56:59 AM     all      6.06      0.00      0.00      0.00      0.00     93.94
08:57:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:57:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:57:02 AM     all      0.06      0.00      0.12      0.12      0.00     99.69
08:57:03 AM     all      1.31      0.00      0.00      0.25      0.00     98.44
08:57:04 AM     all      0.19      0.00      0.00      0.12      0.00     99.62
08:57:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:57:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:57:07 AM     all      9.01      0.00      0.88      0.63      0.00     89.49
08:57:08 AM     all      8.85      0.00      1.06      1.37      0.00     88.65
08:57:09 AM     all      2.87      0.00      0.62      4.93      0.00     91.57
08:57:10 AM     all      0.38      0.00      5.88      2.63      0.00     91.06
08:57:11 AM     all      5.08      0.00      4.20      0.19      0.00     90.48
08:57:12 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
08:57:13 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
08:57:14 AM     all      6.32      0.00      4.38      0.75      0.00     88.54
08:57:15 AM     all      1.25      0.00      0.06      0.12      0.00     98.56
08:57:16 AM     all      0.00      0.00      0.00      0.44      0.00     99.56
08:57:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:57:18 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:57:19 AM     all      0.06      0.00      0.63      0.13      0.00     99.19
08:57:20 AM     all      0.19      0.00      0.25      0.06      0.00     99.50
08:57:21 AM     all      0.87      0.00      0.37      0.00      0.00     98.75
08:57:22 AM     all      1.00      0.00      0.44      0.00      0.00     98.57
08:57:23 AM     all      0.63      0.00      0.44      0.00      0.00     98.93
08:57:24 AM     all      0.81      0.00      0.31      0.00      0.00     98.87
08:57:25 AM     all      0.50      0.00      0.19      0.25      0.00     99.06
08:57:26 AM     all      0.38      0.00      0.25      0.00      0.00     99.38
08:57:27 AM     all      1.00      0.00      0.44      0.00      0.00     98.57
08:57:28 AM     all      0.75      0.00      0.44      0.00      0.00     98.81
08:57:29 AM     all      0.75      0.00      0.25      0.00      0.00     99.00
08:57:30 AM     all      0.56      0.00      0.31      0.13      0.00     98.93
08:57:31 AM     all      0.69      0.00      0.31      0.00      0.00     99.00
08:57:32 AM     all      0.75      0.00      0.50      0.00      0.00     98.75
08:57:33 AM     all      0.75      0.00      0.31      0.06      0.00     98.87
08:57:34 AM     all      0.50      0.00      0.19      0.00      0.00     99.31
08:57:35 AM     all      2.82      0.00      0.38      0.19      0.00     96.55
08:57:36 AM     all      1.50      0.00      0.25      0.31      0.00     97.93
08:57:37 AM     all      2.87      0.00      0.50      0.44      0.00     96.14
