start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693573361.926,1693573362.530,1693573376.093,1693573376.868,1693573376.869,1693573377.498
1693573362.869,1693573363.334,1693573377.027,1693573377.815,1693573377.816,1693573378.498
1693573365.280,1693573366.209,1693573380.677,1693573381.579,1693573381.581,1693573382.452
1693573361.963,1693573363.682,1693573380.924,1693573381.651,1693573381.652,1693573382.483
1693573365.727,1693573368.082,1693573383.578,1693573384.461,1693573384.462,1693573385.304
1693573379.072,1693573379.636,1693573393.347,1693573394.273,1693573394.274,1693573394.981
1693573379.844,1693573380.348,1693573394.546,1693573395.193,1693573395.194,1693573395.810
1693573385.581,1693573386.420,1693573400.633,1693573401.460,1693573401.461,1693573402.206
1693573385.356,1693573386.859,1693573404.309,1693573405.030,1693573405.031,1693573405.857
1693573387.750,1693573390.118,1693573405.737,1693573406.773,1693573406.774,1693573407.598
1693573396.108,1693573396.615,1693573410.218,1693573411.091,1693573411.093,1693573411.724
1693573396.971,1693573397.576,1693573411.258,1693573411.983,1693573411.984,1693573412.686
1693573403.643,1693573404.820,1693573418.377,1693573419.291,1693573419.292,1693573420.068
1693573413.218,1693573413.622,1693573427.086,1693573427.859,1693573427.860,1693573428.500
1693573408.408,1693573410.241,1693573427.412,1693573428.137,1693573428.138,1693573428.927
1693573413.858,1693573414.126,1693573428.056,1693573428.850,1693573428.851,1693573429.530
1693573411.181,1693573413.620,1693573428.754,1693573429.647,1693573429.648,1693573430.461
