start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693573213.048,1693573213.463,1693573227.466,1693573228.286,1693573228.287,1693573229.073
1693573213.822,1693573214.091,1693573227.781,1693573228.614,1693573228.615,1693573229.236
1693573213.101,1693573214.606,1693573231.657,1693573232.517,1693573232.518,1693573233.282
1693573216.546,1693573217.492,1693573231.555,1693573232.435,1693573232.436,1693573233.313
1693573216.861,1693573219.177,1693573233.937,1693573234.932,1693573234.933,1693573235.960
1693573230.060,1693573230.540,1693573244.304,1693573245.144,1693573245.146,1693573245.836
1693573230.886,1693573231.135,1693573244.364,1693573245.168,1693573245.169,1693573245.874
1693573235.603,1693573236.563,1693573250.446,1693573251.175,1693573251.177,1693573251.935
1693573235.176,1693573236.702,1693573253.772,1693573254.666,1693573254.667,1693573255.427
1693573238.960,1693573241.231,1693573256.400,1693573257.214,1693573257.215,1693573257.969
1693573247.969,1693573248.225,1693573261.483,1693573262.311,1693573262.313,1693573262.957
1693573247.120,1693573247.533,1693573261.494,1693573262.517,1693573262.519,1693573263.197
1693573253.606,1693573254.446,1693573268.821,1693573269.562,1693573269.563,1693573270.265
1693573257.305,1693573258.819,1693573276.327,1693573277.222,1693573277.223,1693573277.982
1693573264.225,1693573264.672,1693573278.376,1693573279.372,1693573279.373,1693573279.996
1693573261.165,1693573263.477,1693573278.326,1693573279.168,1693573279.169,1693573280.174
1693573265.064,1693573265.406,1693573278.968,1693573279.688,1693573279.689,1693573280.354
1693573271.768,1693573272.695,1693573287.139,1693573287.902,1693573287.903,1693573288.856
