start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693572629.078,1693572629.534,1693572643.533,1693572644.435,1693572644.436,1693572645.095
1693572629.959,1693572630.206,1693572644.318,1693572645.217,1693572645.220,1693572645.882
1693572629.245,1693572630.729,1693572647.946,1693572648.652,1693572648.654,1693572649.435
1693572632.633,1693572633.493,1693572647.891,1693572648.882,1693572648.884,1693572649.686
1693572633.015,1693572635.288,1693572650.190,1693572651.094,1693572651.095,1693572651.881
1693572647.097,1693572647.360,1693572660.785,1693572661.604,1693572661.605,1693572662.325
1693572646.273,1693572646.811,1693572660.910,1693572661.730,1693572661.731,1693572662.547
1693572651.744,1693572652.643,1693572667.522,1693572668.303,1693572668.304,1693572669.247
1693572651.324,1693572652.842,1693572670.549,1693572671.495,1693572671.496,1693572672.530
1693572655.178,1693572657.534,1693572672.531,1693572673.315,1693572673.316,1693572674.356
1693572663.345,1693572663.784,1693572677.748,1693572678.532,1693572678.533,1693572679.158
1693572664.325,1693572664.803,1693572677.966,1693572678.762,1693572678.763,1693572679.446
1693572670.784,1693572671.647,1693572686.765,1693572687.566,1693572687.567,1693572688.386
1693572674.460,1693572675.987,1693572693.181,1693572694.033,1693572694.037,1693572694.811
1693572680.348,1693572680.761,1693572694.926,1693572695.619,1693572695.621,1693572696.358
1693572677.273,1693572679.581,1693572694.560,1693572695.571,1693572695.572,1693572696.383
1693572681.291,1693572681.580,1693572695.146,1693572695.828,1693572695.829,1693572696.490
