start_time,send_time,start_booting, start_scamper, end_scamper,end_time
1693572552.296,1693572552.992,1693572567.176,1693572567.829,1693572567.830,1693572568.511
1693572553.398,1693572553.669,1693572567.546,1693572568.366,1693572568.367,1693572569.054
1693572555.912,1693572556.783,1693572570.873,1693572571.631,1693572571.632,1693572572.362
1693572552.426,1693572554.117,1693572571.570,1693572572.296,1693572572.298,1693572573.095
1693572556.360,1693572558.700,1693572573.456,1693572574.468,1693572574.469,1693572575.249
1693572569.387,1693572569.793,1693572583.373,1693572584.124,1693572584.125,1693572584.759
1693572570.219,1693572570.519,1693572584.158,1693572584.927,1693572584.928,1693572585.604
1693572573.917,1693572574.828,1693572588.604,1693572589.397,1693572589.399,1693572590.161
1693572575.528,1693572577.049,1693572594.217,1693572595.108,1693572595.109,1693572595.905
1693572578.292,1693572580.584,1693572595.793,1693572596.581,1693572596.583,1693572597.357
1693572586.269,1693572586.541,1693572599.790,1693572600.589,1693572600.591,1693572601.316
1693572585.473,1693572585.888,1693572599.998,1693572600.809,1693572600.810,1693572601.507
1693572591.995,1693572592.988,1693572607.519,1693572608.261,1693572608.262,1693572608.928
1693572602.537,1693572602.949,1693572616.860,1693572617.619,1693572617.620,1693572618.251
1693572597.776,1693572599.263,1693572617.179,1693572618.029,1693572618.030,1693572618.798
1693572603.377,1693572603.632,1693572617.416,1693572618.221,1693572618.222,1693572618.888
1693572600.369,1693572602.635,1693572617.609,1693572618.590,1693572618.591,1693572619.343
1693572610.074,1693572610.956,1693572625.102,1693572625.837,1693572625.838,1693572626.561
